School_ID,State,Year,Subject,ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value,start_year,author_processed,type_processed,decade,corpus,recency_score,popularity_score,title_google,subtitle,authors,publisher,published_date,description,page_count,categories,average_rating,ratings_count,language
27,ACT,12,LANGUAGES,9780170181358,35133152.0,"Dari kami ke kita 1 /  Michelle Kohler, Anne-Marie Morgan, Lesley Harbon","Kohler, Michelle",2010,"Book, Book/Illustrated, Sound, Sound/Other sound",8.746767044067383,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma99177632701831/61USOUTHAUS_INST:UNISA,2010.0,"Kohler, Michelle",Book/Illustrated,2010.0,"9780170181358 Dari kami ke kita 1 /  Michelle Kohler, Anne-Marie Morgan, Lesley Harbon Kohler, Michelle Book/Illustrated",0.9818840579710144,0.0973398789460635,Dari Kami Ke Kita 2,,"Michelle Kohler, Anne-Marie Morgan, Lesley Harbon",,2010,"Dari Kami Ke Kita is a new national Indonesian series of sequenced and cumulative resources designed to form the basis of a Years 7-10 teaching program. Currently, middle years Indonesian classrooms are not well served with stimulating material and resources, which recognise the cognitive stage of development of their learners. This series aims to provide students who have beginning levels of proficiency with an engaging and challenging way into language learning. Each student book covers approximately two years of Indonesian studies from Years 7-10, addressing the most current national LOTE focus on communication and intercultural language learning. The authors are expert in this field and have tested their techniques in classrooms and they have also been actively researching, writing, reporting and presenting about intercultural language learning. WHY THE TITLE? Dari Kami Ke Kita: from us (exclusive) to us (inclusive). This is a figurative title, which relies on the intercultural focus of this series. It implies a a movementa (spatial, linguistic and cultural) towards Indonesia and Indonesian language. The authors use ke figuratively by intentionally playing with the language construction, overlaying the sense of journey/travel (in a locational sense) onto the personal ideas of us and us (personal pronouns). It captures the abstract concept of a spacea , but with a shift in language to the personal/cognitive realm, as in terms like a personal spacea , a creating a spacea , the a third spacea , a thinking spacea , MySpace, etc. Website www.nelsonkita.com.au The website has a free area accessible to everybody, with sample pages and news, and protected areas for the studentsa activities for book 1 and book 2. To access these protected areas you need to purchase the workbook with an SSO card with a unique PIN that has a duration (ask the sale representatives or customer service for more details).",218.0,Indonesian language,,,en
27,ACT,12,LANGUAGES,9780170181358,183174738.0,"Dari kami ke kita!. /  Michelle Köhler, Anne-Marie Morgan, Lesley Harbon ; contributing authors Andrea Corston and two others","Kohler, Michelle,  1974-",2010,"Book, Book/Illustrated, Sound, Sound/Other sound",8.119243621826172,very relevant,,,,2010.0,"Kohler, Michelle, 1974-",Book/Illustrated,2010.0,"9780170181358 Dari kami ke kita!. /  Michelle Köhler, Anne-Marie Morgan, Lesley Harbon ; contributing authors Andrea Corston and two others Kohler, Michelle, 1974- Book/Illustrated",0.9818840579710144,0.0750657082045245,Dari Kami Ke Kita 2,,"Michelle Kohler, Anne-Marie Morgan, Lesley Harbon",,2010,"Dari Kami Ke Kita is a new national Indonesian series of sequenced and cumulative resources designed to form the basis of a Years 7-10 teaching program. Currently, middle years Indonesian classrooms are not well served with stimulating material and resources, which recognise the cognitive stage of development of their learners. This series aims to provide students who have beginning levels of proficiency with an engaging and challenging way into language learning. Each student book covers approximately two years of Indonesian studies from Years 7-10, addressing the most current national LOTE focus on communication and intercultural language learning. The authors are expert in this field and have tested their techniques in classrooms and they have also been actively researching, writing, reporting and presenting about intercultural language learning. WHY THE TITLE? Dari Kami Ke Kita: from us (exclusive) to us (inclusive). This is a figurative title, which relies on the intercultural focus of this series. It implies a a movementa (spatial, linguistic and cultural) towards Indonesia and Indonesian language. The authors use ke figuratively by intentionally playing with the language construction, overlaying the sense of journey/travel (in a locational sense) onto the personal ideas of us and us (personal pronouns). It captures the abstract concept of a spacea , but with a shift in language to the personal/cognitive realm, as in terms like a personal spacea , a creating a spacea , the a third spacea , a thinking spacea , MySpace, etc. Website www.nelsonkita.com.au The website has a free area accessible to everybody, with sample pages and news, and protected areas for the studentsa activities for book 1 and book 2. To access these protected areas you need to purchase the workbook with an SSO card with a unique PIN that has a duration (ask the sale representatives or customer service for more details).",218.0,Indonesian language,,,en
27,ACT,12,LANGUAGES,9780170181358,164925441.0,"Dari kami ke kita 2 /  Michelle Kohler, Anne-Marie Morgan, Lesley Harbon","Kohler, Michelle",2010,"Book/Illustrated, Book",7.633111000061035,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma99177632801831/61USOUTHAUS_INST:UNISA,2010.0,"Kohler, Michelle",Book/Illustrated,2010.0,"9780170181358 Dari kami ke kita 2 /  Michelle Kohler, Anne-Marie Morgan, Lesley Harbon Kohler, Michelle Book/Illustrated",0.9818840579710144,0.0578102550430225,Dari Kami Ke Kita 2,,"Michelle Kohler, Anne-Marie Morgan, Lesley Harbon",,2010,"Dari Kami Ke Kita is a new national Indonesian series of sequenced and cumulative resources designed to form the basis of a Years 7-10 teaching program. Currently, middle years Indonesian classrooms are not well served with stimulating material and resources, which recognise the cognitive stage of development of their learners. This series aims to provide students who have beginning levels of proficiency with an engaging and challenging way into language learning. Each student book covers approximately two years of Indonesian studies from Years 7-10, addressing the most current national LOTE focus on communication and intercultural language learning. The authors are expert in this field and have tested their techniques in classrooms and they have also been actively researching, writing, reporting and presenting about intercultural language learning. WHY THE TITLE? Dari Kami Ke Kita: from us (exclusive) to us (inclusive). This is a figurative title, which relies on the intercultural focus of this series. It implies a a movementa (spatial, linguistic and cultural) towards Indonesia and Indonesian language. The authors use ke figuratively by intentionally playing with the language construction, overlaying the sense of journey/travel (in a locational sense) onto the personal ideas of us and us (personal pronouns). It captures the abstract concept of a spacea , but with a shift in language to the personal/cognitive realm, as in terms like a personal spacea , a creating a spacea , the a third spacea , a thinking spacea , MySpace, etc. Website www.nelsonkita.com.au The website has a free area accessible to everybody, with sample pages and news, and protected areas for the studentsa activities for book 1 and book 2. To access these protected areas you need to purchase the workbook with an SSO card with a unique PIN that has a duration (ask the sale representatives or customer service for more details).",218.0,Indonesian language,,,en
1,NSW,12,LANGUAGES,9780198365839,235645985.0,"AQA GCSE French. Corinne Dzuilka-Heywood, Jean-Claude Gilles, Stuart Glover, Steve Harrison, Amandine Moores","Dzuilka-Heywood, Corinne",2016,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2016.0,"Dzuilka-Heywood, Corinne",Book/Illustrated,2010.0,"9780198365839 AQA GCSE French. Corinne Dzuilka-Heywood, Jean-Claude Gilles, Stuart Glover, Steve Harrison, Amandine Moores Dzuilka-Heywood, Corinne Book/Illustrated",0.9891304347826086,0.0139869515170873,AQA GCSE French for 2016: Higher Student Book,,"Steve Harrison, Stuart Glover, Corinne Dzuilka-Heywood, Amandine Moores, Jean-Claude Gilles",,2016-06-04,"Our bestselling AQA GCSE French course has been updated for the 2016 specification. This course offers brand new content, helping to develop the productive skills students need to manipulate language confidently and to prepare thoroughly for their exam. Its differentiated approach supports your mixed-ability classes, facilitating co-teaching.",208.0,,,,en
6,VIC,12,LEGAL STUDIES,9781108821346,245498085.0,Cambridge Checkpoints VCE Legal Studies Units 3&4 2021 / Cambridge University Press,Cambridge University Press,2020-2021,Book,6.751034259796143,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2992805412-t,2020.0,Cambridge University Press,Book,2020.0,9781108821346 Cambridge Checkpoints VCE Legal Studies Units 3&4 2021 / Cambridge University Press Cambridge University Press Book,0.9939613526570048,0.0265006222493511,Cambridge Checkpoints VCE Legal Studies Units 3 and 4 2021 Digital (Card),,Tim Lee,,2021-02,,,Electronic books,,,en
6,VIC,12,LEGAL STUDIES,9781108821346,245498085.0,Cambridge Checkpoints VCE Legal Studies Units 3&4 2021 / Cambridge University Press,Cambridge University Press,2020-2021,Book,6.751034259796143,very relevant,url,restricted,https://nla.gov.au/nla.obj-2992805412,2020.0,Cambridge University Press,Book,2020.0,9781108821346 Cambridge Checkpoints VCE Legal Studies Units 3&4 2021 / Cambridge University Press Cambridge University Press Book,0.9939613526570048,0.0265006222493511,Cambridge Checkpoints VCE Legal Studies Units 3 and 4 2021 Digital (Card),,Tim Lee,,2021-02,,,Electronic books,,,en
12,WA,11,MATHEMATICS,9780987104540,,,,,,,,,,,,Unknown,Unknown,,9780987104540,0.5,0.5,,,,,,,,,,,
38,NSW,8,GEOGRAPHY,9781119393832,,,,,,,,,,,,Unknown,Unknown,,9781119393832,0.5,0.5,Understanding World Regional Geography,,"Erin H. Fouberg, William G. Moseley",John Wiley & Sons,2017-12-27,"Understanding World Regional Geography (UWRG) is a course designed to teach students to think and apply geographic concepts long after the course is over. Author Erin Fouberg draws from her expertise in geography education and research in student learning to create a product that has a strong pedagogical framework designed to engage students and deepen their understanding of the world by having them “DO” Geography. UWRG includes features that help students learn to read cultural and physical landscapes, ask geographic questions, apply geographic concepts, and make connections. It integrates 25 threshold concepts and teaches students how geographers apply these concepts and asks them to apply these concepts themselves. This enables them to grasp the complexities of the world and provides them with the knowledge and thinking skills necessary to understanding it. UWRG is the first introductory course to integrate ESRI ArcGIS Online thematic maps, enabling students to engage with course materials, see patterns, and answer geographic questions.",541.0,Science,,,en
12,WA,11,DRAMA,9781921965883,192751117.0,Drama :  a resource for Year 11 ATAR/Year 12 general /  Nicole Stinton,"Stinton, Nicole",2015,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2015.0,"Stinton, Nicole",Book/Illustrated,2010.0,"9781921965883 Drama :  a resource for Year 11 ATAR/Year 12 general /  Nicole Stinton Stinton, Nicole Book/Illustrated",0.9879227053140096,0.0265006222493511,Drama,A Resource for Year 11 ATAR/Year 12 General,Nicole Stinton,,2015-01-21,,,,,,en
12,WA,11,GEOGRAPHY,9780994546043,234277313.0,WA ATAR geography :  units 1 & 2 /  editor: Anna Griffin,"Griffin, Anna",2016,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2016.0,"Griffin, Anna",Book/Illustrated,2010.0,"9780994546043 WA ATAR geography :  units 1 & 2 /  editor: Anna Griffin Griffin, Anna Book/Illustrated",0.9891304347826086,0.0265006222493511,WA ATAR Geography,Units 1 And 2,Anna Griffin,,2018-10-31,Textbook for the Western Australian Year 11 ATAR Geography Course,,,,,en
12,WA,12,SCIENCE,9781921965807,192557085.0,"Business management and enterprise :  a resource for Year 11 ATAR / Year 12 general /  Elizabeth Criddle, Jason Hinton","Criddle, Elizabeth",2014,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2014.0,"Criddle, Elizabeth",Book/Illustrated,2010.0,"9781921965807 Business management and enterprise :  a resource for Year 11 ATAR / Year 12 general /  Elizabeth Criddle, Jason Hinton Criddle, Elizabeth Book/Illustrated",0.9867149758454108,0.0139869515170873,Business Management and Enterprise,A Resource for Year 11 ATAR/Year 12 General,"Elizabeth Criddle, Jason Hinton",,2014-11-01,,,,,,en
12,WA,12,GEOGRAPHY,9780980555196,210956386.0,"WA ATAR geography. editor, Martin Quinlan","Quinlan, Martin",1900,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,1900.0,"Quinlan, Martin",Book/Illustrated,1900.0,"9780980555196 WA ATAR geography. editor, Martin Quinlan Quinlan, Martin Book/Illustrated",0.8490338164251208,0.0139869515170873,WA ATAR Geography - Units 3 And 4,,,,2015-12-18,Textbook for Western Australia Year 12 ATAR Geography Course.,,,,,en
12,WA,12,DRAMA,9781925207125,213602614.0,Drama :  a resource for Year 12 ATAR /  Nicole Stinton,"Stinton, Nicole",2016,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2016.0,"Stinton, Nicole",Book/Illustrated,2010.0,"9781925207125 Drama :  a resource for Year 12 ATAR /  Nicole Stinton Stinton, Nicole Book/Illustrated",0.9891304347826086,0.0265006222493511,Drama,A Resource for Year 12 ATAR (1st Ed),Nicole Stinton,,2015,,446.0,,,,en
12,WA,12,DRAMA,9781921965883,192751117.0,Drama :  a resource for Year 11 ATAR/Year 12 general /  Nicole Stinton,"Stinton, Nicole",2015,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2015.0,"Stinton, Nicole",Book/Illustrated,2010.0,"9781921965883 Drama :  a resource for Year 11 ATAR/Year 12 general /  Nicole Stinton Stinton, Nicole Book/Illustrated",0.9879227053140096,0.0265006222493511,Drama,A Resource for Year 11 ATAR/Year 12 General,Nicole Stinton,,2015-01-21,,,,,,en
38,NSW,12,LANGUAGES,9780205949458,230017421.0,"Chez nous / Albert Valdman, Cathy Pons, Mary Ellen Scullen","Valdman, Albert",2013,Book,6.004440307617188,very relevant,,,,2013.0,"Valdman, Albert",Book,2010.0,"9780205949458 Chez nous / Albert Valdman, Cathy Pons, Mary Ellen Scullen Valdman, Albert Book",0.9855072463768116,0.0,Chez Nous Media-Enhanced Version Plus Myfrenchlab (Multi Semester Access) with Etext -- Access Card Package,,"Albert Valdman, Cathy Pons, Mary Ellen Scullen",Prentice Hall,2013-04-17,"ALERT: Before you purchase, check with your instructor or review your course syllabus to ensure that you select the correct ISBN. Several versions of Pearson's MyLab & Mastering products exist for each title, including customized versions for individual schools, and registrations are not transferable. In addition, you may need a CourseID, provided by your instructor, to register for and use Pearson's MyLab & Mastering products. Packages Access codes for Pearson's MyLab & Mastering products may not be included when purchasing or renting from companies other than Pearson; check with the seller before completing your purchase. Used or rental books If you rent or purchase a used book with an access code, the access code may have been redeemed previously and you may have to purchase a new access code. Access codes Access codes that are purchased from sellers other than Pearson carry a higher risk of being either the wrong ISBN or a previously redeemed code. Check with the seller prior to purchase. -- Note: MyFrenchLab is not a self-paced technology and should only be purchased when required by an instructor. Upgrade your Chez nous experience! The Media-Enhanced Version of the Fourth Edition amplifies Chez nous' innovative treatment of grammar and focus on skills development with the addition of two exciting NEW videos and assignable online text activities in MyFrenchLab. Teaching & Learning Experience This program will provide a better teaching and learning experience - for you and your students. Here's how: Improve Communication Skills: Chez nous' hallmark process approach to skill development is augmented by new opportunities to develop listening comprehension and writing skills via modern videos and assignable text activities in MyFrenchLab. Achieve Consistent Learning Outcomes: Learning objectives are clearly tied to communicative goals and learning can be personalized via MyFrenchLab. Save Time Administering Your Course: No other system offers the flexibility and personalization that MyFrenchLab does. Connect with Culture: Two new videos available only in MyFrenchLab engage students, bringing contemporary French language and culture to life.",579.0,Foreign Language Study,,,en
